config_id,estimator,variance,ci,policy,n_oracle,rep,v_hat,truth,ci_lo,ci_hi
1,plug_in,if,wald,tail_heavy,1000,23,0.5071201336046404,0.5,0.4931690945857423,0.5210711726235384
1,plug_in,if,wald,tail_heavy,1000,24,0.4991810528653176,0.5,0.4854154997363842,0.512946605994251
1,plug_in,if,wald,tail_heavy,1000,25,0.5184832351324536,0.5,0.5046183897891602,0.5323480804757471
1,plug_in,if,wald,tail_heavy,1000,26,0.4866249574324152,0.5,0.4730504762443486,0.5001994386204818
1,plug_in,if,wald,tail_heavy,1000,27,0.4979638682546545,0.5,0.48363891590513153,0.5122888206041775
1,plug_in,if,wald,tail_heavy,1000,28,0.49466520340474934,0.5,0.4807113914851559,0.5086190153243428
1,plug_in,if,wald,tail_heavy,1000,29,0.4844320356178928,0.5,0.4703476929152807,0.4985163783205048
1,plug_in,if,wald,tail_heavy,1000,30,0.4976827512393554,0.5,0.4838411768572931,0.5115243256214177
1,plug_in,if,wald,tail_heavy,1000,31,0.48606153085768755,0.5,0.4719851134513471,0.500137948264028
1,plug_in,if,wald,tail_heavy,1000,36,0.49424426235487273,0.5,0.4799575575906588,0.5085309671190867
1,plug_in,if,wald,tail_heavy,1000,37,0.5035363979685251,0.5,0.4894980223616469,0.5175747735754033
1,plug_in,if,wald,tail_heavy,1000,38,0.5149942032786762,0.5,0.5010513446626371,0.5289370618947152
1,plug_in,if,wald,tail_heavy,1000,39,0.50253031421198,0.5,0.4886325648499602,0.5164280635739998
1,plug_in,if,wald,tail_heavy,1000,32,0.5017054021807797,0.5,0.4875571220874542,0.5158536822741053
1,plug_in,if,wald,tail_heavy,1000,33,0.48572086799877556,0.5,0.47171632409250136,0.49972541190504977
1,plug_in,if,wald,tail_heavy,1000,34,0.4899114132049575,0.5,0.47601567508336967,0.5038071513265453
1,plug_in,if,wald,tail_heavy,1000,35,0.5038661975014906,0.5,0.4900161827667903,0.517716212236191
1,plug_in,if,wald,tail_heavy,1000,40,0.48145861074878915,0.5,0.46766193731321604,0.49525528418436227
1,plug_in,if,wald,tail_heavy,1000,41,0.4995698893657834,0.5,0.4850918301350796,0.5140479485964872
1,plug_in,if,wald,tail_heavy,1000,42,0.512941300933969,0.5,0.4991788237146347,0.5267037781533032
1,plug_in,if,wald,tail_heavy,1000,43,0.5077773849514592,0.5,0.49363464948375224,0.5219201204191661
1,plug_in,if,wald,tail_heavy,1000,48,0.5060222115356976,0.5,0.4920659424819058,0.5199784805894894
1,plug_in,if,wald,tail_heavy,1000,49,0.49869440970258244,0.5,0.4848417690929622,0.5125470503122027
1,plug_in,if,wald,tail_heavy,1000,50,0.4994773475090312,0.5,0.4852583678809599,0.5136963271371026
1,plug_in,if,wald,tail_heavy,1000,51,0.5060300700643826,0.5,0.492152634338258,0.5199075057905072
1,plug_in,if,wald,tail_heavy,1000,52,0.488721964936671,0.5,0.47483459031692676,0.5026093395564153
1,plug_in,if,wald,tail_heavy,1000,53,0.49025701719587667,0.5,0.47640873059515143,0.5041053037966019
1,plug_in,if,wald,tail_heavy,1000,54,0.5055141624528174,0.5,0.4914216888464816,0.5196066360591532
1,plug_in,if,wald,tail_heavy,1000,55,0.5077977733107416,0.5,0.4938990517614511,0.5216964948600321
1,plug_in,if,wald,tail_heavy,1000,44,0.49861666798406634,0.5,0.4849008653293084,0.5123324706388244
1,plug_in,if,wald,tail_heavy,1000,45,0.5029296507742798,0.5,0.48900450847369864,0.5168547930748608
1,plug_in,if,wald,tail_heavy,1000,46,0.489312081292773,0.5,0.4757441083463957,0.5028800542391503
1,plug_in,if,wald,tail_heavy,1000,47,0.4978467599112023,0.5,0.4838290987081897,0.5118644211142149
1,plug_in,if,wald,tail_heavy,1000,56,0.5178723536223915,0.5,0.5041558944228127,0.5315888128219702
1,plug_in,if,wald,tail_heavy,1000,57,0.4873777145822753,0.5,0.473607119361677,0.5011483098028736
1,plug_in,if,wald,tail_heavy,1000,58,0.5054392976979367,0.5,0.4917538365649876,0.5191247588308858
1,plug_in,if,wald,tail_heavy,1000,59,0.5101336314654022,0.5,0.49615924120626853,0.524108021724536
1,plug_in,if,wald,tail_heavy,1000,64,0.48579575525625124,0.5,0.4714457412432044,0.5001457692692981
1,plug_in,if,wald,tail_heavy,1000,65,0.5002608807358739,0.5,0.4861666467403944,0.5143551147313534
1,plug_in,if,wald,tail_heavy,1000,66,0.49143757728574333,0.5,0.4773149615557515,0.5055601930157352
1,plug_in,if,wald,tail_heavy,1000,67,0.4921500339250124,0.5,0.47858921561314827,0.5057108522368765
1,plug_in,if,wald,tail_heavy,1000,60,0.5035020905676187,0.5,0.4894950573948447,0.5175091237403928
1,plug_in,if,wald,tail_heavy,1000,61,0.4963393661912639,0.5,0.48282102365663543,0.5098577087258924
1,plug_in,if,wald,tail_heavy,1000,62,0.4766484828434481,0.5,0.4623428795407473,0.4909540861461488
1,plug_in,if,wald,tail_heavy,1000,63,0.49686405155345,0.5,0.48288356602412197,0.510844537082778
1,plug_in,if,wald,tail_heavy,1000,68,0.495532528371593,0.5,0.48148259740398286,0.5095824593392032
1,plug_in,if,wald,tail_heavy,1000,69,0.5056841152770353,0.5,0.49202055195223754,0.519347678601833
1,plug_in,if,wald,tail_heavy,1000,70,0.5065028429674026,0.5,0.4927661123415951,0.5202395735932099
1,plug_in,if,wald,tail_heavy,1000,71,0.49182805654119066,0.5,0.4780979461745164,0.5055581669078649
1,plug_in,if,wald,tail_heavy,1000,72,0.5049938642064028,0.5,0.49126524757342444,0.5187224808393811
1,plug_in,if,wald,tail_heavy,1000,73,0.4889437520088275,0.5,0.47512344276320845,0.5027640612544466
1,plug_in,if,wald,tail_heavy,1000,74,0.5029429352330098,0.5,0.4890724296784646,0.516813440787555
1,plug_in,if,wald,tail_heavy,1000,75,0.4778061155146489,0.5,0.4639472320922231,0.4916649989370747
1,plug_in,if,wald,tail_heavy,1000,76,0.4975378227720221,0.5,0.48378109053331586,0.5112945550107283
1,plug_in,if,wald,tail_heavy,1000,77,0.5130889709849404,0.5,0.4991476984440045,0.5270302435258764
1,plug_in,if,wald,tail_heavy,1000,78,0.5053646922054483,0.5,0.491342532613541,0.5193868517973557
1,plug_in,if,wald,tail_heavy,1000,79,0.4971420585573971,0.5,0.48262908770657936,0.511655029408215
1,plug_in,if,wald,tail_heavy,1000,84,0.5149974874439932,0.5,0.501679494698194,0.5283154801897925
1,plug_in,if,wald,tail_heavy,1000,85,0.5075201405556549,0.5,0.49330544033103174,0.521734840780278
1,plug_in,if,wald,tail_heavy,1000,86,0.5020796738778245,0.5,0.4882690897728744,0.5158902579827745
1,plug_in,if,wald,tail_heavy,1000,87,0.5075528117735347,0.5,0.4933119694580994,0.52179365408897
1,plug_in,if,wald,tail_heavy,1000,88,0.4912190112030922,0.5,0.4775305986549943,0.50490742375119
1,plug_in,if,wald,tail_heavy,1000,89,0.5108514848502927,0.5,0.49672737309642495,0.5249755966041605
1,plug_in,if,wald,tail_heavy,1000,90,0.49383380215080863,0.5,0.48008207071999426,0.5075855335816231
1,plug_in,if,wald,tail_heavy,1000,91,0.5054578540936712,0.5,0.49158919314945204,0.5193265150378903
1,plug_in,if,wald,tail_heavy,1000,92,0.5186872975565059,0.5,0.5046667739959219,0.5327078211170899
1,plug_in,if,wald,tail_heavy,1000,93,0.5065556499146104,0.5,0.49283465922885844,0.5202766406003625
1,plug_in,if,wald,tail_heavy,1000,94,0.501633570847163,0.5,0.48795668104979567,0.5153104606445302
1,plug_in,if,wald,tail_heavy,1000,95,0.4917145185168697,0.5,0.4781121168751193,0.5053169201586202
1,plug_in,if,wald,tail_heavy,1000,80,0.5140790023735547,0.5,0.5003575742656889,0.5278004304814206
1,plug_in,if,wald,tail_heavy,1000,81,0.5041102340803824,0.5,0.4901065055947236,0.5181139625660411
1,plug_in,if,wald,tail_heavy,1000,82,0.5007858891506554,0.5,0.48685611495302095,0.5147156633482898
1,plug_in,if,wald,tail_heavy,1000,83,0.510289115539024,0.5,0.496595677318749,0.523982553759299
1,plug_in,if,wald,tail_heavy,1000,96,0.4830224910818547,0.5,0.4691833596957133,0.4968616224679961
1,plug_in,if,wald,tail_heavy,1000,97,0.4940403966681802,0.5,0.48013939871303934,0.5079413946233211
1,plug_in,if,wald,tail_heavy,1000,98,0.5033805381418343,0.5,0.4895734187366027,0.5171876575470657
1,plug_in,if,wald,tail_heavy,1000,99,0.5086482691839055,0.5,0.4944058134445488,0.5228907249232622
1,plug_in,if,wald,tail_heavy,1000,108,0.4881461273274145,0.5,0.4742688708701687,0.5020233837846603
1,plug_in,if,wald,tail_heavy,1000,109,0.5130117613252981,0.5,0.4989980011670497,0.5270255214835465
1,plug_in,if,wald,tail_heavy,1000,110,0.4976900079873417,0.5,0.48393561435613885,0.5114444016185445
1,plug_in,if,wald,tail_heavy,1000,111,0.5147512452046119,0.5,0.5008887468844547,0.5286137435247691
1,plug_in,if,wald,tail_heavy,1000,100,0.4857964796718068,0.5,0.4718099881768563,0.49978297116675724
1,plug_in,if,wald,tail_heavy,1000,101,0.4998485898575865,0.5,0.4857870665517016,0.5139101131634715
1,plug_in,if,wald,tail_heavy,1000,102,0.49958433750974396,0.5,0.48555561493726973,0.5136130600822182
1,plug_in,if,wald,tail_heavy,1000,103,0.49356830745902935,0.5,0.47944486060239516,0.5076917543156636
1,plug_in,if,wald,tail_heavy,1000,112,0.5111984340091357,0.5,0.4975250027740585,0.5248718652442128
1,plug_in,if,wald,tail_heavy,1000,113,0.5024163004970942,0.5,0.4885744124143779,0.5162581885798104
1,plug_in,if,wald,tail_heavy,1000,114,0.5075597907355711,0.5,0.49364568274849774,0.5214738987226445
1,plug_in,if,wald,tail_heavy,1000,115,0.5276780381740236,0.5,0.5140247205137622,0.5413313558342849
1,plug_in,if,wald,tail_heavy,1000,104,0.509875178500538,0.5,0.49603575504610703,0.5237146019549689
1,plug_in,if,wald,tail_heavy,1000,105,0.49073258388735375,0.5,0.47677861428868146,0.504686553486026
1,plug_in,if,wald,tail_heavy,1000,106,0.5056466149154462,0.5,0.4916977720871742,0.5195954577437182
1,plug_in,if,wald,tail_heavy,1000,107,0.5019265055048122,0.5,0.4878662617729759,0.5159867492366486
1,plug_in,if,wald,tail_heavy,1000,120,0.5003591473598312,0.5,0.48657327113482707,0.5141450235848354
1,plug_in,if,wald,tail_heavy,1000,121,0.5080341286333051,0.5,0.49411173241572315,0.5219565248508871
1,plug_in,if,wald,tail_heavy,1000,122,0.5043357712516456,0.5,0.49076818459403726,0.517903357909254
1,plug_in,if,wald,tail_heavy,1000,123,0.49677972091457506,0.5,0.4826480081400328,0.5109114336891173
1,plug_in,if,wald,tail_heavy,1000,124,0.5070169814103928,0.5,0.49282332473070106,0.5212106380900844
1,plug_in,if,wald,tail_heavy,1000,125,0.5183084631373404,0.5,0.5046219639106215,0.5319949623640592
1,plug_in,if,wald,tail_heavy,1000,126,0.4785110128619346,0.5,0.4646246270600371,0.4923973986638321
1,plug_in,if,wald,tail_heavy,1000,127,0.5096480301200217,0.5,0.49526967526277765,0.5240263849772657
1,plug_in,if,wald,tail_heavy,1000,116,0.5061388123671106,0.5,0.49269572478861723,0.5195818999456039
1,plug_in,if,wald,tail_heavy,1000,117,0.5058372717859019,0.5,0.49168188592880285,0.5199926576430008
1,plug_in,if,wald,tail_heavy,1000,118,0.4900918888638072,0.5,0.4766187255084412,0.5035650522191732
1,plug_in,if,wald,tail_heavy,1000,119,0.5138752460061043,0.5,0.5001275387168651,0.5276229532953436
1,plug_in,if,wald,tail_heavy,1000,128,0.49215830466383625,0.5,0.47805187846536473,0.5062647308623078
1,plug_in,if,wald,tail_heavy,1000,129,0.4851120210911445,0.5,0.471080983561212,0.499143058621077
1,plug_in,if,wald,tail_heavy,1000,130,0.5044163814212931,0.5,0.49038709660250623,0.5184456662400799
1,plug_in,if,wald,tail_heavy,1000,131,0.5034938630121962,0.5,0.4892614149269058,0.5177263110974867
1,plug_in,if,wald,tail_heavy,1000,132,0.5043841734476227,0.5,0.49063769782010314,0.5181306490751422
1,plug_in,if,wald,tail_heavy,1000,133,0.5007883175081007,0.5,0.486815621420333,0.5147610135958685
1,plug_in,if,wald,tail_heavy,1000,134,0.4924243046385682,0.5,0.4787995576766504,0.506049051600486
1,plug_in,if,wald,tail_heavy,1000,135,0.5021429109626033,0.5,0.48847128564391495,0.5158145362812917
1,plug_in,if,wald,tail_heavy,1000,144,0.5064716045348462,0.5,0.49304690817682834,0.5198963008928641
1,plug_in,if,wald,tail_heavy,1000,145,0.5022725303496657,0.5,0.48837092312020985,0.5161741375791215
1,plug_in,if,wald,tail_heavy,1000,146,0.49717391269496575,0.5,0.48288195596061767,0.5114658694293138
1,plug_in,if,wald,tail_heavy,1000,147,0.502457226734361,0.5,0.4888256627728296,0.5160887906958924
1,plug_in,if,wald,tail_heavy,1000,136,0.5119247859056041,0.5,0.49790272582421835,0.5259468459869898
1,plug_in,if,wald,tail_heavy,1000,137,0.502273873873058,0.5,0.4884734164973757,0.5160743312487402
1,plug_in,if,wald,tail_heavy,1000,138,0.5057986038011899,0.5,0.49215625419716075,0.519440953405219
1,plug_in,if,wald,tail_heavy,1000,139,0.49544218670490725,0.5,0.48158624147197193,0.5092981319378426
1,plug_in,if,wald,tail_heavy,1000,140,0.4943008164311383,0.5,0.4800942194375427,0.5085074134247339
1,plug_in,if,wald,tail_heavy,1000,141,0.4872948973636066,0.5,0.4731218129604477,0.5014679817667655
1,plug_in,if,wald,tail_heavy,1000,142,0.5032664272016486,0.5,0.489045056976497,0.5174877974268002
1,plug_in,if,wald,tail_heavy,1000,143,0.49582116617424327,0.5,0.4816303755369795,0.510011956811507
1,plug_in,if,wald,tail_heavy,1000,148,0.4896705816144531,0.5,0.4756947716356613,0.5036463915932449
1,plug_in,if,wald,tail_heavy,1000,149,0.4938520051966997,0.5,0.4803251760705366,0.5073788343228628
1,plug_in,if,wald,tail_heavy,1000,150,0.5007539227425295,0.5,0.4867590004133902,0.5147488450716687
1,plug_in,if,wald,tail_heavy,1000,151,0.49466222104600693,0.5,0.4804867824879859,0.508837659604028
1,plug_in,if,wald,tail_heavy,1000,152,0.4874137134505004,0.5,0.4736884914993094,0.5011389354016913
1,plug_in,if,wald,tail_heavy,1000,153,0.5036203079615846,0.5,0.4896962111204878,0.5175444048026815
1,plug_in,if,wald,tail_heavy,1000,154,0.5060598440481919,0.5,0.49219669818383227,0.5199229899125516
1,plug_in,if,wald,tail_heavy,1000,155,0.5050068138213304,0.5,0.4908488731405678,0.519164754502093
1,plug_in,if,wald,tail_heavy,1000,160,0.503433162989664,0.5,0.48959524436820173,0.5172710816111263
1,plug_in,if,wald,tail_heavy,1000,161,0.5133425600459234,0.5,0.49970191668824,0.5269832034036067
1,plug_in,if,wald,tail_heavy,1000,162,0.4967263333805087,0.5,0.4832100824832499,0.5102425842777675
1,plug_in,if,wald,tail_heavy,1000,163,0.5046740882873331,0.5,0.4906513957729421,0.5186967808017241
1,plug_in,if,wald,tail_heavy,1000,156,0.498056307459007,0.5,0.48430598794141944,0.5118066269765945
1,plug_in,if,wald,tail_heavy,1000,157,0.5016368212111144,0.5,0.4877397339907102,0.5155339084315187
1,plug_in,if,wald,tail_heavy,1000,158,0.5041476251711257,0.5,0.490222833170166,0.5180724171720853
1,plug_in,if,wald,tail_heavy,1000,159,0.5033842891730413,0.5,0.48950879775216627,0.5172597805939164
1,plug_in,if,wald,tail_heavy,1000,168,0.5038912010007882,0.5,0.4899560344546041,0.5178263675469723
1,plug_in,if,wald,tail_heavy,1000,169,0.50056405906527,0.5,0.4866783353488224,0.5144497827817176
1,plug_in,if,wald,tail_heavy,1000,170,0.5049439479869036,0.5,0.49116898135550746,0.5187189146182997
1,plug_in,if,wald,tail_heavy,1000,171,0.5094856396388445,0.5,0.49584771190286014,0.5231235673748289
1,plug_in,if,wald,tail_heavy,1000,172,0.4884121894835873,0.5,0.47443456449074467,0.5023898144764298
1,plug_in,if,wald,tail_heavy,1000,173,0.49514219955581756,0.5,0.48129946356702813,0.508984935544607
1,plug_in,if,wald,tail_heavy,1000,174,0.5072167447427889,0.5,0.4932600881509547,0.5211734013346231
1,plug_in,if,wald,tail_heavy,1000,175,0.4995375992791997,0.5,0.4856543299462736,0.5134208686121258
1,plug_in,if,wald,tail_heavy,1000,164,0.5007643970562088,0.5,0.48674370164244357,0.514785092469974
1,plug_in,if,wald,tail_heavy,1000,165,0.500463562809471,0.5,0.4863532855664852,0.5145738400524569
1,plug_in,if,wald,tail_heavy,1000,166,0.49300524871994517,0.5,0.4791578896558095,0.5068526077840808
1,plug_in,if,wald,tail_heavy,1000,167,0.5123205147182498,0.5,0.4988012787226912,0.5258397507138084
1,plug_in,if,wald,tail_heavy,1000,176,0.501777425246487,0.5,0.48800464090576157,0.5155502095872125
1,plug_in,if,wald,tail_heavy,1000,177,0.5000635368553633,0.5,0.48621273727862246,0.5139143364321042
1,plug_in,if,wald,tail_heavy,1000,178,0.5050980587579762,0.5,0.49067455579135477,0.5195215617245976
1,plug_in,if,wald,tail_heavy,1000,179,0.5007107658507256,0.5,0.48685646294078083,0.5145650687606704
1,plug_in,if,wald,tail_heavy,1000,180,0.49389519185236963,0.5,0.47986288688435275,0.5079274968203865
1,plug_in,if,wald,tail_heavy,1000,181,0.5033370761107959,0.5,0.4894146812193156,0.5172594710022763
1,plug_in,if,wald,tail_heavy,1000,182,0.491912032340328,0.5,0.4782413977065656,0.5055826669740904
1,plug_in,if,wald,tail_heavy,1000,183,0.4968038257788718,0.5,0.48283911675235774,0.5107685348053858
1,plug_in,if,wald,tail_heavy,1000,184,0.49579207166735934,0.5,0.4816573050665864,0.5099268382681322
1,plug_in,if,wald,tail_heavy,1000,185,0.5029268373337284,0.5,0.48923021891778956,0.5166234557496673
1,plug_in,if,wald,tail_heavy,1000,186,0.51660566083185,0.5,0.5028982544596395,0.5303130672040605
1,plug_in,if,wald,tail_heavy,1000,187,0.499424595921209,0.5,0.4855797831331237,0.5132694087092943
1,plug_in,if,wald,tail_heavy,1000,192,0.49937713381528376,0.5,0.4855485035314262,0.5132057640991413
1,plug_in,if,wald,tail_heavy,1000,193,0.5030641136142204,0.5,0.48887534483507006,0.5172528823933707
1,plug_in,if,wald,tail_heavy,1000,194,0.5179142947663286,0.5,0.5040914920207524,0.5317370975119047
1,plug_in,if,wald,tail_heavy,1000,195,0.49449103463574556,0.5,0.48070443148175324,0.5082776377897379
1,plug_in,if,wald,tail_heavy,1000,188,0.4939872137431934,0.5,0.48001579640791286,0.5079586310784738
1,plug_in,if,wald,tail_heavy,1000,189,0.48765487986339257,0.5,0.47379567966011493,0.5015140800666702
1,plug_in,if,wald,tail_heavy,1000,190,0.4944126742995534,0.5,0.4806128831821704,0.5082124654169363
1,plug_in,if,wald,tail_heavy,1000,191,0.49692899772691096,0.5,0.4832174376633776,0.5106405577904444
1,plug_in,if,wald,tail_heavy,1000,196,0.497836647012406,0.5,0.48396783884056505,0.5117054551842469
1,plug_in,if,wald,tail_heavy,1000,197,0.5091012694682837,0.5,0.49522057758893795,0.5229819613476294
1,plug_in,if,wald,tail_heavy,1000,198,0.484675686939763,0.5,0.47097076014656186,0.4983806137329641
1,plug_in,if,wald,tail_heavy,1000,199,0.501032764434166,0.5,0.487275832186228,0.5147896966821041
2,plug_in,if+jack,wald,uniform,50,0,0.48541203074206535,0.5,0.4431496675349244,0.5276743939492063
2,plug_in,if+jack,wald,uniform,50,1,0.49211152069482805,0.5,0.44998586002318314,0.534237181366473
2,plug_in,if+jack,wald,uniform,50,2,0.49351288319043485,0.5,0.4539155408894129,0.5331102254914568
2,plug_in,if+jack,wald,uniform,50,3,0.4730043360259687,0.5,0.35997080150930605,0.5860378705426313
2,plug_in,if+jack,wald,uniform,50,8,0.5326515167432342,0.5,0.49329330301170343,0.5720097304747649
2,plug_in,if+jack,wald,uniform,50,9,0.44379157751961473,0.5,0.4042642510731818,0.48331890396604765
2,plug_in,if+jack,wald,uniform,50,10,0.5038623503392909,0.5,0.4041239311495089,0.603600769529073
2,plug_in,if+jack,wald,uniform,50,11,0.47411507625495997,0.5,0.40866503795584297,0.539565114554077
2,plug_in,if+jack,wald,uniform,50,4,0.5244572039219675,0.5,0.45463982039372736,0.5942745874502076
2,plug_in,if+jack,wald,uniform,50,5,0.47807072446017174,0.5,0.4296488737229069,0.5264925751974365
2,plug_in,if+jack,wald,uniform,50,6,0.4702473467395924,0.5,0.4373969318885846,0.5030977615906002
2,plug_in,if+jack,wald,uniform,50,7,0.5164396655993151,0.5,0.4940377705586469,0.5388415606399833
2,plug_in,if+jack,wald,uniform,50,12,0.5177463949762837,0.5,0.47132115178443623,0.5641716381681312
2,plug_in,if+jack,wald,uniform,50,13,0.4784167257254285,0.5,0.4062577535265395,0.5505756979243175
2,plug_in,if+jack,wald,uniform,50,14,0.4860139684198557,0.5,0.4261948636466567,0.5458330731930547
2,plug_in,if+jack,wald,uniform,50,15,0.47151834518375685,0.5,0.4090341246450285,0.5340025657224853
2,plug_in,if+jack,wald,uniform,50,20,0.502255693747065,0.5,0.4627902990734875,0.5417210884206425
2,plug_in,if+jack,wald,uniform,50,21,0.4804785637630442,0.5,0.4451091278190705,0.5158479997070179
2,plug_in,if+jack,wald,uniform,50,22,0.5025399693415507,0.5,0.45572223995702543,0.5493576987260759
2,plug_in,if+jack,wald,uniform,50,23,0.48220973328680183,0.5,0.447208303152841,0.5172111634207627
2,plug_in,if+jack,wald,uniform,50,16,0.4999127677838196,0.5,0.4678656933023898,0.5319598422652494
2,plug_in,if+jack,wald,uniform,50,17,0.49872568944207457,0.5,0.44089388382759453,0.5565574950565546
2,plug_in,if+jack,wald,uniform,50,18,0.5191504537086146,0.5,0.45559519229535816,0.582705715121871
2,plug_in,if+jack,wald,uniform,50,19,0.5052083839023586,0.5,0.44158915448362573,0.5688276133210914
2,plug_in,if+jack,wald,uniform,50,24,0.4924223348734049,0.5,0.43551945188857877,0.5493252178582311
2,plug_in,if+jack,wald,uniform,50,25,0.47684257352200055,0.5,0.42522472192511784,0.5284604251188832
2,plug_in,if+jack,wald,uniform,50,26,0.4876714292917628,0.5,0.42514692957250894,0.5501959290110168
2,plug_in,if+jack,wald,uniform,50,27,0.47209006757371036,0.5,0.4167656410838597,0.527414494063561
2,plug_in,if+jack,wald,uniform,50,28,0.5369427538771105,0.5,0.49861326167455816,0.575272246079663
2,plug_in,if+jack,wald,uniform,50,29,0.4676990345540132,0.5,0.42321835843612765,0.5121797106718987
2,plug_in,if+jack,wald,uniform,50,30,0.5124630798220191,0.5,0.43943983699835687,0.5854863226456813
2,plug_in,if+jack,wald,uniform,50,31,0.48080827635833534,0.5,0.39362686401622016,0.5679896887004505
2,plug_in,if+jack,wald,uniform,50,32,0.4934926463982649,0.5,0.4480770075621895,0.5389082852343403
2,plug_in,if+jack,wald,uniform,50,33,0.5093513630508248,0.5,0.47500870088772645,0.5436940252139233
2,plug_in,if+jack,wald,uniform,50,34,0.5077332032642505,0.5,0.4336383505120691,0.581828056016432
2,plug_in,if+jack,wald,uniform,50,35,0.5624184041175058,0.5,0.5018590400894982,0.6229777681455133
2,plug_in,if+jack,wald,uniform,50,36,0.4849646038054027,0.5,0.44293474635710883,0.5269944612536965
2,plug_in,if+jack,wald,uniform,50,37,0.47005756742910626,0.5,0.4152548578720816,0.5248602769861309
2,plug_in,if+jack,wald,uniform,50,38,0.512332121278916,0.5,0.4825319039825187,0.5421323385753134
2,plug_in,if+jack,wald,uniform,50,39,0.5143898731937028,0.5,0.4333071180345861,0.5954726283528194
2,plug_in,if+jack,wald,uniform,50,44,0.4736747542367019,0.5,0.4317336044090261,0.5156159040643777
2,plug_in,if+jack,wald,uniform,50,45,0.5082396619132276,0.5,0.4638492978479227,0.5526300259785324
2,plug_in,if+jack,wald,uniform,50,46,0.5168959921736511,0.5,0.4508841944248717,0.5829077899224305
2,plug_in,if+jack,wald,uniform,50,47,0.5081917264823315,0.5,0.49250460634741994,0.523878846617243
2,plug_in,if+jack,wald,uniform,50,40,0.49893595667066154,0.5,0.45746274374555257,0.5404091695957705
2,plug_in,if+jack,wald,uniform,50,41,0.5259188762644044,0.5,0.4946461351576506,0.5571916173711581
2,plug_in,if+jack,wald,uniform,50,42,0.5215879124666728,0.5,0.4860348381921775,0.5571409867411681
2,plug_in,if+jack,wald,uniform,50,43,0.49894519997501513,0.5,0.44003554129978084,0.5578548586502494
2,plug_in,if+jack,wald,uniform,50,48,0.5048061899533077,0.5,0.45950671948566957,0.5501056604209459
2,plug_in,if+jack,wald,uniform,50,49,0.5167879716440653,0.5,0.478686963065668,0.5548889802224626
2,plug_in,if+jack,wald,uniform,50,50,0.5002519915094733,0.5,0.4674811836933279,0.5330227993256187
2,plug_in,if+jack,wald,uniform,50,51,0.4698034471739323,0.5,0.42955377448897863,0.5100531198588859
2,plug_in,if+jack,wald,uniform,50,52,0.4908979552052961,0.5,0.40867756515444054,0.5731183452561517
2,plug_in,if+jack,wald,uniform,50,53,0.5033246642377216,0.5,0.44574968269350373,0.5608996457819395
2,plug_in,if+jack,wald,uniform,50,54,0.47787798298068646,0.5,0.44506476725347877,0.5106911987078941
2,plug_in,if+jack,wald,uniform,50,55,0.4655259201356271,0.5,0.4158275241634291,0.5152243161078252
2,plug_in,if+jack,wald,uniform,50,60,0.4846533381461322,0.5,0.4477751425513943,0.5215315337408701
2,plug_in,if+jack,wald,uniform,50,61,0.5006234527949344,0.5,0.47799817012063617,0.5232487354692326
2,plug_in,if+jack,wald,uniform,50,62,0.4668663772673672,0.5,0.40137337596546663,0.5323593785692677
2,plug_in,if+jack,wald,uniform,50,63,0.5122077875400497,0.5,0.48634110058410307,0.5380744744959963
2,plug_in,if+jack,wald,uniform,50,64,0.47885040196697587,0.5,0.40810390236102484,0.5495969015729268
2,plug_in,if+jack,wald,uniform,50,65,0.5433985206392715,0.5,0.5209190268768934,0.5658780144016496
2,plug_in,if+jack,wald,uniform,50,66,0.48244041970613394,0.5,0.4325038742238985,0.5323769651883694
2,plug_in,if+jack,wald,uniform,50,67,0.5337194629428806,0.5,0.4784887481522867,0.5889501777334746
2,plug_in,if+jack,wald,uniform,50,68,0.5020993479113168,0.5,0.4655373510509766,0.5386613447716571
2,plug_in,if+jack,wald,uniform,50,69,0.5307771931481505,0.5,0.4585174887365679,0.6030368975597331
2,plug_in,if+jack,wald,uniform,50,70,0.5171312842676112,0.5,0.49512760816352386,0.5391349603716986
2,plug_in,if+jack,wald,uniform,50,71,0.4856148971918751,0.5,0.44177855952221046,0.5294512348615398
2,plug_in,if+jack,wald,uniform,50,56,0.4987554969670996,0.5,0.43739132872035924,0.5601196652138399
2,plug_in,if+jack,wald,uniform,50,57,0.5121813637906504,0.5,0.4630497583482546,0.5613129692330461
2,plug_in,if+jack,wald,uniform,50,58,0.5130069209637101,0.5,0.4561900978529994,0.5698237440744209
2,plug_in,if+jack,wald,uniform,50,59,0.5250255762150307,0.5,0.477073490101526,0.5729776623285353
2,plug_in,if+jack,wald,uniform,50,72,0.4963633060832358,0.5,0.4135058394162286,0.5792207727502431
2,plug_in,if+jack,wald,uniform,50,73,0.5513224431700675,0.5,0.5173050625024926,0.5853398238376424
2,plug_in,if+jack,wald,uniform,50,74,0.48703475825941867,0.5,0.46987594508399844,0.5041935714348389
2,plug_in,if+jack,wald,uniform,50,75,0.5430326695160407,0.5,0.4923511081908056,0.5937142308412758
2,plug_in,if+jack,wald,uniform,50,76,0.48271409080020167,0.5,0.45088233604852446,0.5145458455518789
2,plug_in,if+jack,wald,uniform,50,77,0.5077151842875458,0.5,0.4754628767118516,0.53996749186324
2,plug_in,if+jack,wald,uniform,50,78,0.48992977009382616,0.5,0.43728933138893106,0.5425702087987212
