policy,alpha,rep,delta,omega_estimator,n_calib,n_audit,n_eval,estimate,mean_ref,t_hat,truth_cvar,truth_mean,abs_error,alpha1_collapse_err,audit_W,audit_p,audit_g1,audit_g2,audit_decision
uniform,0.1,24,0.0,analytical,489,111,1000,0.04899925283512508,0.49464107745674796,0.1,0.05000000000000001,0.5,0.0010007471648749294,0.0,1.1945787611398255,0.5503012735863588,-0.0009009009009009077,0.0011798437960863985,PASS
uniform,0.1,24,0.0,boot_remax_ridge,489,111,1000,0.04899925283512508,0.49464107745674796,0.1,0.05000000000000001,0.5,0.0010007471648749294,0.0,0.0002376313882577265,0.9998811913641762,-0.0009009009009009077,0.0011798437960863985,PASS
uniform,0.1,24,0.0,boot_remax_no_ridge,489,111,1000,0.04899925283512508,0.49464107745674796,0.1,0.05000000000000001,0.5,0.0010007471648749294,0.0,0.5342769873111461,0.7655670379453872,-0.0009009009009009077,0.0011798437960863985,PASS
uniform,0.1,24,0.0,boot_fixed,489,111,1000,0.04899925283512508,0.49464107745674796,0.1,0.05000000000000001,0.5,0.0010007471648749294,0.0,1.2365574911429504,0.5388711741861107,-0.0009009009009009077,0.0011798437960863985,PASS
uniform,0.1,26,0.0,analytical,493,107,1000,0.05093452043285111,0.4768753124912676,0.1,0.05000000000000001,0.5,0.0009345204328511034,0.0,0.7937615503418032,0.6724141893206165,0.012149532710280376,-0.0004298301130314442,PASS
uniform,0.1,26,0.0,boot_remax_ridge,493,107,1000,0.05093452043285111,0.4768753124912676,0.1,0.05000000000000001,0.5,0.0009345204328511034,0.0,0.014727272170299345,0.9926634090587996,0.012149532710280376,-0.0004298301130314442,PASS
uniform,0.1,26,0.0,boot_remax_no_ridge,493,107,1000,0.05093452043285111,0.4768753124912676,0.1,0.05000000000000001,0.5,0.0009345204328511034,0.0,2.06939017924678,0.35533470964897784,0.012149532710280376,-0.0004298301130314442,PASS
uniform,0.1,26,0.0,boot_fixed,493,107,1000,0.05093452043285111,0.4768753124912676,0.1,0.05000000000000001,0.5,0.0009345204328511034,0.0,0.8465773127982829,0.6548895677611921,0.012149532710280376,-0.0004298301130314442,PASS
uniform,0.1,27,0.0,analytical,502,98,1000,0.06287269282006305,0.5209196766598573,0.11666666666666667,0.05000000000000001,0.5,0.012872692820063043,0.0,1.7618286000454895,0.4144038489709254,0.03265306122448979,-0.0003249639199289614,PASS
uniform,0.1,27,0.0,boot_remax_ridge,502,98,1000,0.06287269282006305,0.5209196766598573,0.11666666666666667,0.05000000000000001,0.5,0.012872692820063043,0.0,0.09312909808863186,0.9545029463284392,0.03265306122448979,-0.0003249639199289614,PASS
uniform,0.1,27,0.0,boot_remax_no_ridge,502,98,1000,0.06287269282006305,0.5209196766598573,0.11666666666666667,0.05000000000000001,0.5,0.012872692820063043,0.0,2.810441165809508,0.2453129386438342,0.03265306122448979,-0.0003249639199289614,PASS
uniform,0.1,27,0.0,boot_fixed,502,98,1000,0.06287269282006305,0.5209196766598573,0.11666666666666667,0.05000000000000001,0.5,0.012872692820063043,0.0,1.6990840488396894,0.42761072238034903,0.03265306122448979,-0.0003249639199289614,PASS
uniform,0.1,25,0.0,analytical,515,85,1000,0.05705128239536298,0.49629981166013903,0.1,0.05000000000000001,0.5,0.0070512823953629705,0.0,2.3237397329712435,0.3129005512744889,0.01764705882352941,-0.001434692141706845,PASS
