n_eval,audit,W
1000,xf,0.29856353317806694
1000,xf,3.585120512452976
1000,xf,1.640298375692349
1000,xf,4.144482205911611
1000,xf,0.4627323799601484
1000,xf,0.7328148660237849
1000,xf,0.12618248110759778
1000,xf,0.5210098775844341
1000,xf,2.8937444330272646
1000,xf,0.14831439393111834
1000,xf,2.9275443287665257
1000,xf,1.4159833423195463
1000,xf,2.931045268675627
1000,xf,2.3858807553691648
1000,xf,3.330861217619022
1000,xf,1.357047994280647
1000,xf,1.4321208328936506
1000,xf,0.7424281860628588
1000,xf,1.5119819987804914
1000,xf,2.6164919037655916
1000,xf,1.5077368209170476
1000,xf,2.342154220886041
1000,xf,0.8504479693942455
1000,xf,0.18646551228323632
1000,xf,0.1015717050250702
1000,xf,0.4957611589408023
1000,xf,0.7525785467784166
1000,xf,0.5902375864884853
1000,xf,0.5764733156254088
1000,xf,0.35000030807395277
1000,xf,1.2580275119995026
1000,xf,0.45252754701209935
1000,xf,1.4175993073142956
1000,xf,2.1173189472085223
1000,xf,2.7808143775190866
1000,xf,2.6328702548144696
1000,xf,3.2033302991382877
1000,xf,0.8727209033317866
1000,xf,3.7500190255047436
1000,xf,4.7131171606241296
1000,xf,0.49551615248939657
1000,xf,6.753892648263157
1000,xf,5.934157680842741
1000,xf,4.4710376657060955
1000,xf,0.3729799589970471
1000,xf,5.780261887820699
1000,xf,3.621164807121003
1000,xf,2.693811073930782
1000,xf,0.7825124884282766
1000,xf,4.855467951221208
1000,xf,0.06754337004691484
1000,xf,0.7668319061594983
1000,xf,2.8331697322148135
1000,xf,1.285616374542925
1000,xf,0.694662536784256
1000,xf,0.38451715155110266
1000,xf,1.3671359776147365
1000,xf,0.4572651952368375
1000,xf,1.7911653129524117
1000,xf,4.415769494438081
1000,xf,0.6552432565191597
1000,xf,2.456144903853886
1000,xf,0.20613051685308043
1000,xf,2.3425437842618364
1000,xf,1.333715468303641
1000,xf,4.829043518063775
1000,xf,0.630898852376803
1000,xf,1.4584580523463377
1000,xf,1.9842763387592988
1000,xf,6.854542794297121
1000,xf,1.747281738179357
1000,xf,10.96915815457477
1000,xf,1.8435006274045915
1000,xf,3.8539292072039237
1000,xf,3.779860849958035
1000,xf,0.4822176847200232
1000,xf,1.4233330503581367
1000,xf,4.532029196635625
1000,xf,0.04567876839280594
1000,xf,5.004822026003939
1000,xf,1.440427479803733
1000,xf,0.2029086947006092
1000,xf,2.0426893132402304
1000,xf,3.8361650834854775
1000,xf,0.8318413804506254
1000,xf,3.9217403114276994
1000,xf,0.3460742077307416
1000,xf,2.9453583396133327
1000,xf,0.5639345493789132
1000,xf,0.5800833818635155
1000,xf,4.069148266769693
1000,xf,3.371258448967518
1000,xf,0.8035461218050305
1000,xf,1.5052317147292331
1000,xf,2.0723104788340865
1000,xf,0.4523131321639694
1000,xf,3.00497994428063
1000,xf,0.5275849499445999
1000,xf,2.5861816321499873
1000,xf,3.4044004279534383
1000,xf,3.1788966423571723
1000,xf,0.2888296370701
1000,xf,0.39382679073962834
1000,xf,1.1547529509477206
1000,xf,1.4838008688754083
1000,xf,0.16303863855238157
1000,xf,1.9010691291261859
1000,xf,3.3896174313789755
1000,xf,1.6214855495778866
